,project_name,warning_code,file_path,message,line
0,relion_cta,DPCT1026,/src/acc/cuda/cuda_benchmark_utils.dp.cpp,"DPCT1026:2: The call to cudaEventCreate was removed, because this call is
redundant in DPC++.",76
1,relion_cta,DPCT1026,/src/acc/cuda/cuda_benchmark_utils.dp.cpp,"DPCT1026:3: The call to cudaEventCreate was removed, because this call is
redundant in DPC++.",80
2,relion_cta,DPCT1026,/src/acc/cuda/cuda_benchmark_utils.dp.cpp,"DPCT1026:6: The call to cudaEventDestroy was removed, because this call is
redundant in DPC++.",136
3,relion_cta,DPCT1026,/src/acc/cuda/cuda_benchmark_utils.dp.cpp,"DPCT1026:7: The call to cudaEventDestroy was removed, because this call is
redundant in DPC++.",140
4,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/helper.dp.cpp,"DPCT1026:225: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",293
5,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/helper.dp.cpp,"DPCT1026:227: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",364
6,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/helper.dp.cpp,"DPCT1026:228: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",438
7,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/helper.dp.cpp,"DPCT1026:229: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",513
8,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:308: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",90
9,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:309: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",95
10,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:310: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",100
11,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:311: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",105
12,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:313: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",296
13,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:314: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",301
14,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:315: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",306
15,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:316: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",311
16,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:318: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",571
17,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:319: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",576
18,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:320: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",581
19,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/BP.dp.hpp,"DPCT1026:321: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",586
20,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:136: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",300
21,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:137: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",308
22,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:138: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",316
23,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:139: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",328
24,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:140: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",335
25,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:141: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",342
26,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:142: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",353
27,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:143: The call to __ldg was
removed, because there is no
correspoinding API in DPC++.",360
28,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:144: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",380
29,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:147: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",467
30,relion_cta,DPCT1026,/src/acc/cuda/cuda_kernels/diff2.dp.hpp,"DPCT1026:148: The call to __ldg was removed, because there is no correspoinding
API in DPC++.",472
